date,hour,depth,value,variable
2020-10-03,NA,4.0,17.665573055555555,temperature
2020-10-03,NA,5.0,17.43855027777778,temperature
2020-10-03,NA,6.0,16.85359138888889,temperature
2020-10-03,NA,7.0,13.44084,temperature
2020-10-03,NA,8.0,11.664409652777778,temperature
2020-10-04,NA,1.0,17.575887083333335,temperature
2020-10-04,NA,2.0,17.386538472222224,temperature
2020-10-04,NA,3.0,17.339262708333333,temperature
2020-10-04,NA,4.0,17.272411805555556,temperature
2020-10-04,NA,5.0,17.158955902777777,temperature
2020-10-04,NA,6.0,16.606213819444445,temperature
2020-10-04,NA,7.0,13.608010972222223,temperature
2020-10-04,NA,8.0,11.695624027777777,temperature
2020-10-05,NA,1.0,17.662838106060605,temperature
2020-10-05,NA,10.0,10.441494476190476,temperature
2020-10-05,NA,11.0,10.183793095238096,temperature
2020-10-05,NA,2.0,17.574559393939396,temperature
2020-10-05,NA,3.0,17.41555265151515,temperature
2020-10-05,NA,4.0,17.220840075757575,temperature
2020-10-05,NA,5.0,17.064953939393938,temperature
2020-10-05,NA,6.0,16.68827537878788,temperature
2020-10-05,NA,7.0,14.045982803030302,temperature
2020-10-05,NA,8.0,11.846365606060607,temperature
2020-10-05,NA,9.0,10.843267714285714,temperature
2020-10-06,NA,1.0,18.017429444444446,temperature
2020-10-06,NA,10.0,10.44747236111111,temperature
2020-10-06,NA,11.0,10.148375416666667,temperature
2020-10-06,NA,2.0,17.346811388888888,temperature
2020-10-06,NA,3.0,17.093770555555555,temperature
2020-10-06,NA,4.0,16.99797076388889,temperature
2020-10-06,NA,5.0,16.91209625,temperature
2020-10-06,NA,6.0,16.566429652777778,temperature
2020-10-06,NA,7.0,13.902227083333333,temperature
2020-10-06,NA,8.0,11.720254930555555,temperature
2020-10-06,NA,9.0,10.782266597222222,temperature
2020-10-07,NA,1.0,18.166885833333332,temperature
2020-10-07,NA,10.0,10.462281527777778,temperature
2020-10-07,NA,11.0,10.147086736111111,temperature
2020-10-07,NA,2.0,17.90557534722222,temperature
2020-10-07,NA,3.0,17.61807125,temperature
2020-10-07,NA,4.0,17.221466041666666,temperature
2020-10-07,NA,5.0,16.898909444444445,temperature
2020-10-07,NA,6.0,16.42728576388889,temperature
2020-10-07,NA,7.0,13.98468423611111,temperature
2020-10-07,NA,8.0,11.742585347222223,temperature
2020-10-07,NA,9.0,10.771633194444444,temperature
2020-10-08,NA,1.0,18.16397451388889,temperature
2020-10-08,NA,10.0,10.455791666666666,temperature
2020-10-08,NA,11.0,10.154209444444444,temperature
2020-10-08,NA,2.0,18.087212916666665,temperature
2020-10-08,NA,3.0,17.816919375,temperature
2020-10-08,NA,4.0,17.604191805555555,temperature
